komentar,label
Gak pernah ngerasain bantuan dari pemerintah slama pandemi.. tolong Pak i di teliti bantuan2.,1
"MATI ITU BUKAN GARA CORONA,TAPI GARA2 BEBAN HIDUP.",1
Tanggung pak sekalian ajah setahun biar rakyatmu mati dalam kelaparan.,1
Mereka tidak tau barang siapa yg mempersulit apa menutup jalan maka Allah akan memberikan musibah yg berat kepadanya..krna bnyak saudara kita yg bekerja mencari rezeki khususnya di jalanan,0
"THIS IS GAME!!!! TOLONG LIAT GORENGAN BAPAK GUA MASIH BANYAK DI ACAK"" PETUGAS...APA ANDA MIKIR???? GAJI PULUHAN MILIYAR MASIH KURANG???? 
BANYAKIN TUNJANGAN RAKYAT SURUH BAYAR HUTANG KALIAN...",1
"Saya sgt setuju dgn ppkm krn usaha pemerintah untuk mencegah penularan covid , tp kalau bisa pemerintah mending tdk usah kasih bansos krn yg dpt hanya segelintir org sedang kami yg benar"" membutuhkan gk pernah dapat salam NKRI",0
Ampun bang joko.. Gaji ku habis.. Kebanyakan libur. 😂,1
KASIH TANGGAL YG FIX NANTI DIPERPANJANG LAGI ADUUHH,0
Sekalian PPKM dilanjutkan sampe nabi ISA turun.,1
kenapa dari awal nggk di tutup pintu masuknya covid pad de.?,1
Kemarin janji sampai tgl 25terakhir. Janji janji mulu pak pak,1
"Orang krja nyari rejeki kok di batasi..
Oalah,mau kau apakan rakyat mu pak...",1
Utang gw dah numpuk nih pak de gegara ppkm bisa di tanggung pemerintah gak tu kira2,1
Komenya g da yg ndukung bpak mending sudahi ajh pa kopet ini daripda bapak yg kena hujatan dari masyarakat,0
"Kalo rakyat bisa liat pidato bapak secara  langsung pasti bkal bnyak yg lempar telur, sandal dll 😀",0
"Kami masyarakat tetap menghargai keputusan pemerintah pasti yang terbaik, namun untuk kredit rumah BTN apakah bisa diberi kebijakan hold sementara agar kami fokus prokes dan ppkm untuk kebaikan bersama.",1
Kyknya mahasiswa nih yg bisa nolong. Berani kgk ya mahasiswa.???,0
"Beritanya molor trus...
Gk ada keputusan yang bijak...",0
"Ya allah gimana mau cari kerjaan ini, ko malah di perpanjang lagi.",1
"Koyone seneng men yo nyiarke covid, perpanjang pkkm, bebeh",1
Tolong kalau suwaptes di RS digratiskan dong. Masa bayar 196 ribu. Itu gaji sya 4 hari loh.,1
Mau ngomong apa tetep aja susah..... banyak orang yg pinter cuma sayang ga ada yang jujur dan amanah.yg kaya makin kaya yg misikin makin banyak.,0
menurut sya ppkm tidak efektif tidak menyelsai kn masalah tapi menambah masalh,1
stop ppkm pak kami riweh jl di sekat di mana2 di tutup,1
Kenapa hanya angka bor yang dijadikan acuan tolong liat juga angka PHK,1
"anak perantau hanya bisa pasrah,mau plg kampung tdk ada dana",1
"PPKM buat pejabat² aja pak,biar mereka gak kena kopit,. 

Kami rakyat kecil gak usah di batesin,sebelum ada kopit pun jarak kita sama kematian gak lebih dari satu jengkal",1
"Aku dulu bangga padamu pak bahkan ku ingin 3 periode 
Ehhh sekarang ku jadi gak ada minat
Aturan yg di buat malah membuat aku pusing 😭😭kecewa ku milih dulu aturan ku dulu milih pak Prabowo",0
"Kenalan saya kemarin meninggal kena COVID-19.. beliau kepikiran terus gimana cari uang di masa PPKM seperti ini, sepi ga ada penghasilan.. makan pun jarang.. Kalo bikin peraturan setidaknya kasih solusi/bantuan entah gratis listrik, air, atau apalah.. yg penting jangan bentuk uang sih.. nanti ujung2 nya di korupsi juga sama yg jabatan tinggi :)",0
"Kenapa level, karena ini hanya permainan.
Kenapa varian baru, ini sebagai tanda bahwa sesuatu sudah mulai tidak laku.
Dan kenapa diperpanjang, dijawab : demi kepuasan bersama katanya.. 🤭",1
"Mohon sabar ….. harap sabar…… 
Mau makan harap sabar…..
Mau minum harap sabar….. 
mau modol  harap sabar ….",1
"Bodo amat mau PPKM sampai kiamat kalau kalian para pemerintah, dpr,mpr rela memberikan semua gaji dan tunjangan kalian untuk rakyat.
DIJAMIN MANUT, DIJAMIN NURUT!!!!
Kalau cuma nyuruh doang tanpa solusi itu konyol namanya.",1
Tanggung banget sampai 2 agustus..sampai taun baru sekalian biar puas pemerintah...,1
"Kami rakyat kecil lbih baik pasrah.
Dari pada salah berkomentar lalu mnjadi tersangka.
Ujung"" nya penjara...
Memang negri kita negri hukum, nmun syang nya hukum dan keadilan hanya milik pnguasa",1
Fix sebelum tgl 17 kita kibarkan bendera putih sebagai simbol Indonesia kalah dgn Covid selanjutnya bendera hitam sebagai simbol Indonesia berkabung karena ekonomi rakyat kecil ambruk,1
tolong jangan persulit kami mencari nafkah pak. Saya  bisa menahan lapar tapi anak2 saya ga bisa pak. Ga semua rakyat itu hidupnya kaya.,1
Amin. Semoga negara kita cepat aman dan damai,1
Gk usah perpanjang pak kasian yg rakyat kecil...tinggal pke msker aja ckup...jangan tkut mati..kita smua di dunia bakal mati..itu wajib!!!!!,0
Hrs  ny adil pegawai kantor tutup juga..,1
Mati aja lah gw. Dari pada hidup kaya gini,1
nganggur jaman sekarang mah wajar wkwkwk enak rebahan ngrokok makan main hp losss,1
bansos lari mya kemana pak?? anak kost gak pernh kebagian pak!!!,1
"buat aturan ppkm jangan tanggung tanggung pak, sekalian sampai tua saja. kalo pengen indonesia normak krmbali ,Stop bansos,dana sosial, dan lainya, kasihan rakyak kecil yg gak kerja",1
terserah aja pak mau ppkm level 4 kek level 10 level 100,1
😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 kyok bjoku sing kerjane io pye pak pak.....😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1
"Dulu simpati banget sekarang gak ada sama sekali, meskipun 50 persen kalau tertular ya tetep tertular,  psbb ppkm hanya memperkeruh dan menurunkan imun masyarakat.. 
Kita sangat menderita pak..
ALLAHUAKBAR,",1
Bantuan e ojo lali pak....mek kok. Perpanjang tok ae....,1
kami jga sbagai rakyat pengen cari makan pak klo kya gini gmna cara nya kmi bisa cari nafkah buat anak istri..klo BPAK sih enak tinggal ngomong doang duit BPK banyak..kami semua bisa mati klaparan pak,1
Rakyat smakin sengsara jikalau ppkm d perpanjang...,1
Meskipun ppkm sampai kiyamat juga penyakit ga bakalan musnah.ppkm merugikan rakyat kecil dan menguntungkan PNS dan aparatur negar yg lainnya.,0
Ppkm.lnjutkan pak sampe 2024. Jngn tanggung. BIAR rakyat menderita jg.apa lg orang kecil.yg g ada usaha.Biar pd mati kelaparan aja sekalian. Jangn tanggung..kasih level.level.level berikutnya..,1
"Udah ketebak sih dari kemaren,Sengaja di perpanjang dikit2,agar rakyat gak terlalu marah dan demo.ini sih bau2 nya sampai tgl 17 Agustus di perpanjang.",1
Pak de coba sidak RS apa betul data data nya ttg covid,1
"PPKM itu bukan kebijakan,karena bukan suatu keputusan yang bijaksana dari seorang raja terhadap rakyatnya.",1
"tambal ban, pangkas rambut harus online ya pak.",1
Inna lillahi wa inna ilaihi raji'un.,1
Kalo ppkm di perpanjang maka hentikan dulu segala bentuk setoran/angsuran,1
"Ahh gila ,klo Kya gini mah bukan mati karna covid tpi mati kelaperan ,sadar pak sadar kami ini hanya rakyat miskin jangan mentang"" miskin bapa seenak nya memperpanjangkan PPKM,pak gmna saya mau kerja kalau saya hanya kerja buruh,pak saya turut berduka pak dengan dunia ini karna makin nambah bertahun makin aneh peraturannya",1
"Aturan nya gk masuk akal 
   bukan nya menjauhi kerumunan malah di bikin macet dan mkin bnyk yg berkerumunan di jalan  .nya mna",0
"kontarakan, cicilan bulanan, buat makan sehari2 saya gmna yh😓 hidup di negri sendiri gini amat, pengen ngeluh tp kemana?",1
"Tanggung Pak, sampe tahun 2381 aja pak. Jadi biar kita semua rakyat kecil mati kehabisan uang karena berjuang mencari sesuap nasi. jadi kan bapak enak gapunya rakyat. Mau 3 periode sampe 100 periode ge mangga wae 🙏🏻",1
"Apakah ppkm efektif mengurangi covid ya,,,,? 

Ko di berita malah bakin bnyak kasus,,",1
Semua berawal dari kotak got dan kardus yg di gembok..!!,0
Ya gak papa aku ama keluargaku mati kelaparan,1
Mari kalangan lapisan masarakat kalau terus menerus penerapan ppkm mari ayooo turun ke jalan demo kembali. Karena kopi propaganda orang orang yang cari untung,1
"Kalo makan saya gak masalah pak, makan nasi saja cukup, tapi ini kebutuhan yg lain bagaimana ? Cicilan bagaimana bayarnya ? Ini sudah 2 bln gak kerja pak, cari kerja sana sini sulit, lowongan kerja semakin sempit, terus ini masa mau hidup begini terus ? Solusinya apa ini pak ? Kami butuh solusi dan bukti bkn hanya kata"" pak..",1
Ya udah lah.. Udah sabar terus dan patuh sama pemerintah.semoga pemerintah juga mengerti rakyatnya...,1
gimana bpk aja lah bpk kn bang jago,1
"Besok lagi aturan di balik,, KMMPP, kami masyarakat mati pelan pelan,, bansos ga dapet kerja susah anak istri pada sakit,, mau berobat mahal ga ada duit,, mau kerumah sakit takut di bilang copit,, di rumah saja perut sakit,, mau  gemana kita orang kecil ya,,",1
"PROTOKOL KESEHATAN SUDAH ADA SEMENJAK  NENEK MOYANG MASIH CARI KAYU UNTUK BIKIN PERAHU , BAHKAN LEBIH PREVENTIF DAN LEBIH LENGKAP.

SUDAH LUPA KAH GERANGAN DENGAN ISTILAH ""LEBIH BAIK MENCEGAH DARIPADA MENGOBATI"" ?? ARTINYA BUKANKAH LEBIH BAIK MELAKUKAN TINDAKAN PREVENTIF PADA SAAT WABAH PERTAMA KALI  MULAI  TERDENGAR ???",1
Kalo perlu Rajia yg buka usaha ga pake masker denda 100 RB ....kdang saya takut makan di luar ..apa lgi penjualnya ga pake masker .... 😭,0
"Amrik dari negara infeksi Dan kematian tertinggi... sekarang udah buka masker..udah boleh konser..

Kita lama banget mikirnya??? Vaksin Pfizer nya 100 juta dosis kapan dimasukkin??? ",1
"Kapan vaksin Pfizer dimasukkin?? Itu faktor pencegahan utama..amrik udah buka masker Dan konser gara gara Pfizer.
Sementara tiongkok malah beli teknologi vaksin Pfizer...",1
Asal jangan di tindak dengan kekerasan seperti vido vido yang telah berlalu jangan yang tidak covid di covid kan kasian dampak nya sama orang orang kecil yang sedang berdagang kalo di bolehin bukak lebih baik dari pada harus di tindak secara kekerasan dan tidak di ijin kan buka sama sekali,1
"Perasaan penduduk Indonesia tidak terlalu padat, tapi kenapa harus di Musnahkan dengan cara seperti ini 😭",1
"Harusnya ppkm tuh awal covid diberlakukan tegas, karena rakyat masi ada tabungan, ya sekarang mo si kaya, pengusaha, rakyat kecil ya susah semua, pengusaha bingung mo bayar karyawan nya, alhasil phk. Coba tegas diawal pak",1
Pak pak dulu Di mata masyarakat Indonesia udah percaya bapak topp..tapi malah bikin masyarakat Indonesia sensara begini....Tunjukan lah hati mulia bapak kepada masyarakat Indonesia...bukanya bikin masyarakat bingung dan dengan bisnis bapak....,1
"Harus setuju sih...saat ini keputusan tepat sambil melihat perkembangan.
1. Memang perekonomian rakyat kecil spt pasar Dan kedai Dan warung warung harus dibuka..mereka yang paling tidak kuat bertahan.",1
"Aku wes gak tau entok bantuan baramg dek omah wes kedol kabeh, teros opo seng kate tak dol, teros anak bojo ku tak pakani opo. Uwong kok podo jowone ilang jawane mergo jabata la kowe iku seng gawe orep ta, tros kowe ngeneiki ng wong akeh iku opo yo rumangsamu wes bener meh 2 thun kok lokdwon kok sek kok ngenekno. Kowe iku sopo gustiallah po?",1
Ini rakyat bukaya mati karena korona tapi mati karena kelaparan  gemana mau sehat wong buruh ga kerja kerja,1
"63% orang yang nonton tidak suka dengan kebijakan ini, terbukti dari like dan dislike video ini",1
"Habis 2 Agustus nantikan level"" berikut ny y kawan hingga 2022 nanti😁😁",1
"konsumsi ekonomi di indonesia ada 4: 
ibadah, wisata, sekolah / kuliah, dan event2, dan 4 ini semuanya dibatasi dari tahun lalu, y otomatis ekonomi menurun",1
Saya setuju ... kalo Pejabat dan PNS gaji nya di kurangin atau di hilangkan ... biar sama2 ..menderita ...,1
"Sampai kapan rakyat mau di bodohi pak..
Ppkm hanya menyengsarankan rakyat kecil..
Bansos hanya di nikmati oleh pengangguran ..kami yg wirausa ga dpt bantuan apa apa..demi allah..yg kmi tau usaha kami di suruh tutup tanpa ada konpensasi apa apa..dan kewajiban kami kepada bank hrus tetap di bayar..sedang saat ini ..buat makan aja kmi dah menjual apa yg ada di rumah..memang kmi orang bodob..tpi tlong.anda yg 0ada pintar jgn bodohi kami.dgn segala peraturan yg ga jelas..",0
"kenapa ga pake UU no 6 tahun 2018 aja pak? maaf banget inimah saran aja pak saran aja
kan ada tuh gimana  upaya mencegah dan menangkal ke luar atau masuknya penyakit dan/atau faktor risiko kesehatan masyarakat yang berpotensi menimbulkan kedaruratan kesehatan masyarakat.",1
"Bukan ppkm solusi terbaik,vaksin dipercepat ,rajin semua kompak minum herbal seperti jahe dan jangan berkerumun ,biarkan lah pedagang semua seperti biasa karena kita semua juga butuh bahan pangan dll untuk hidup.asal jangan berkerumun banyak.dan untuk mengakhiri covid selidiki siapa dibalik semua ini virus dah hilang eh datang lagi,takutnya ada pihak yang sengaja membuatnya kembali,kapan kelarnya kasian kan pemerintah jadinya.tolong selidiki semua ini.",1
Apakah bisa bapak no 1 indonesia memberikan kebijakan untuk cicilan rumah btn sementara di hold dulu sampai ekonomi masyarakat menengah kebawah stabil. Terima kasih pak,1
"Dr dulu juga protokol kesehatan pasti dilakukan, trs buat apa ada ppkm kalo sekiranya rakyat biasa masih bisa atau di perbolehkan beraktifitas, intinya kalo mau karantina psbb ppkm atau apalah sejenisnya dan ber level level ya harus pikirkan rakyat beri bantuan sosial dengan merata, beri sembako ke tiap rumah, beri penangguhan buat mereka yng mempunyai cicilan, kalo kya gini mau ppkm atau apapun sebulan penuh juga rakyat gabakal khawatir, karna yng di khawatirkan masyarakat pasti soal perut juga",1
SIAP SALAH TEGURAN DISIPLIN SIAP PERINTAH SIAP MENGAWAL KETAT PRINTAH YANG TERHORMAT JOKO WIDODO SIAP MEMPERBARUI WAJIB PAKAI HATI TERSEBUT SIAP SALAH (PERINTAH) (PASPAMPRES) (PM) POLISI MILITER TNI DENJAKA PRAJURIT ISMAIL SIAP MENGAWAL MASYARKAT INDONESIA TERSEBUT DEMI MILINIAL JOKO WIDODO TERSEBUT PADA MULAI HARI INI 27-07-2021 TERSEBUT ..SIAP MELKASNAKAN PERINTAH TERSEBUT MASYARAKAT JOKO WIDODO TERSEBUT.,1
Pinter nih ... Nyiksa ne pelan pelan... Biar rakyat nya lemes dan ngga bergerak. Nanti abis tgl 2 ya lanjut perpanjang.. terus perpanjang lagi. Terus perpanjang lagi .. terus perpanjang lagi. Terus perpanjang lagi.. akhir cerita rakyat nya tinggal pns sama anggota dewan.. udah mudah di stell,1
"PPKM lagi PPKM lagi, Negara tetangga bebas Covid 0% tuh pak gak mau mencontoh hal baik dari negara tetangga??
Tutup akses keluar masuk negara, seperti yang diajarkan oleh rasulullah tentang wabah. ""Jika suatu negara dilanda wabah maka orang2 didalam tempat tersebut tidak boleh keluar dari negara tersebut dan orang2 dari luar negara tidak boleh masuk negera tersebut"" Kira2 seperti itu kalau salah mohon koreksi 🙏",1
"Ppkm listik di byr full
Byr PBB byr full
Setahun covid19 mana ada sentuhan permeritahan pusat dlm bantuan dari pemerintah pusat dan pemerintah daerah",1
"PPKM di perpanjang Gpp,  Asal Bpk Mencukupi kebutuhan masyarakat.  Bansos di korupsi, tdk lain dr fraksi Bpk.  Katanya Yg korupsi di saat bencana di hukum mati,  trnyata Cm wacana dg dalih c19 bkn bncana Alam. Andai bencana Alam pasti d tanya lg menyeluruh apa tdk,  builsyit deh.  Rakyat butuh bantuan Pak.  Awalnya Meyakinkan,,,,, Ternyata Menyengsarakan. Semoga bpk panjang umur,,, Rakyat Batasi Trs aja mobilitasnya Sampe Mati.",1
"pak pak saya dagang mulai jam 6 . 
2 jam dapet apa ......
kok jadi kaga jelas gini pak  ..
saya ga pernah pake masker tapi alhamdulillah sehat pak ....",1
"Astagfirullah lihat muke mu itu sedang kebingungan sampai reyot mikir krn pikirannya sendiri, 🔥🔥😭😭",1
"Seakan - akan kita hanya dijadikan bahan percobaan aturan 
1. dari PSBB sampe PPKM 
2. vaksin yang gak tau vaksin itu ampuh atau engga",1
"Terserah  pa de aja, pa de dkk. yang paling pinterr, masukan dan kritikan kita mh wong deso  hanya dianggap bikin gaduh. Yang mati gara2 covid biarin saja yang penting pa de dkk. tetap nyaman di atas menjalankan pemerintahan sesuai aturan. Kendati sudah banyak korban yang penting pa de dkk. sesuai aturan. Jadi, ya ga usah terpikir mundur. Maju teruss pa de dkk. Teruslah buat rekor korban covid tertinggi setiap hari..mantappp",1
"Beneran pak ini, kami bingung, kami lapar kami ketakutan, tapi kami lebih takut kalau keluarga kami tidak makan setiap harinya, karna ekspresi tidak membohongi, kami yang setiap hari melihat anak istri maki tidak makan maki ya g merasakan, sedangkan bantuan yang katanya ada itu cuma sekedar wacana, anda adalah pemimpin negara, semua yang Anda terangkan akan terlaksana hanya untuk kalangan menengah ke atas sedangkan kami rakyat menengah ke bawah bagaimana bisa melakukan ya pak? Hal hal yang sedang terjadi apakah anda melhat? Apakah anda punya jalan terbaik selain kekerasan",1
tru kalo gini trus kapan gue  nikahnya.,1
"makanya dulu pada kemakan sama pencitraan, kapok kan? next jgn diulangi lagi 😀😀",1
"Semangat para pejuang kesehatan, pejuang keluarga, pejuang negara dan pejuang nafkah",1
"Hidup covid 19 wkwkwwkwk...pak de"" apalah yg ada di otak mu.....",0
"Ujung""nya 17 agustusan dippkm juga.. Setelah itu new normal.  😓😓

Kita liat ajah dahhh nanti episode nya wkwkw lucu DRAMA",1
"INI BUKAN SOAL MAKAN,TAPI SOAL BAGAIMANA MELUNASI ANGSURAN.!!!",1
Sebenernya yg takut corona itu pemerintah apa rakyat sih?????,0
Trus gmn klo bgini terus nyari uang tbh susah bansos jga ga merata.... Duh mumet,1
Kaloe PPKn di perpanjang rakyat kecil ga makan bapa persiden.,1
"Alhamdulilah keputusan yg sangat bijak sana,,semoga ppkm hinga 2025,,nanti",0
"Hilangkan bantuan cepet d bebaskan smua,,,percma bansos2 cm ngomong doang ,,bnyk yg gk dapat",0
"Hilangkan bantuan cepet d bebaskan smua,,,percma bansos2 cm ngomong doang ,,bnyk yg gk dapat",0
"Ga usah pake istilah-istilah perpanjangan dehh klo emng mau lama mahh, jadi kaya gimana gituu kan ke kitanya susah mau brngkat kerja atau kegiatan yang lain",1
"Lha piye, wes ora duwe gawean, ora oleh bantuan. Opo yo kudu golek dadung. 😥😥😥😥",1
"lanjut ppkm,,,masa bodo lah,,,klw di pikir stres sndri,,,mnding slow aja",1
PEMERINTAH PUSAT DAN JAJARNYA GAK ADA INI SIATIF PENGEN MBAGIIN GAJIHNYA BUAT MASYARAKAAT..GITUH..?,1
Gmna dengan pom bensin pak ? Coba tutup juga pak insyallah klo pom bensin d tutup juga kena semua imbas y biar ngak rakyat kecil aja yg kenak,0
"Corona penyakit orang kaya, kena covid bisa isolasi d hotel atau di apartemen dgn pasilitas yang serba ada, sedangkan yg miskin boro boro mau isolasi, besok ga kerja aja udah bingung mau makan apa",0
"terimakasih pak, saya juga pengen tau rakyat indonesia bisa tahan sampai kapan",1
Woy pa tagihan listrik . storan ke bank.. Emng gak harus di bayar .. Trus yng mau makan dari hidup seni g mna??? 😶😶😶,1
"Hati2 si joker dah duluan tau karena dia bagian dari konspirasi dunia buat ikut ambil bagian menipu dan rencana yg disembunyikan mereka. Tapi di gudang stock vaksin belum habis, jadi kedepan ntar ada isu hoAx si virus ganti nama lagi dan lebih mengerikan yg akan diceritakan oleh si badut2 kerah putih berdasi di media informasi.....kita tunggu episode sinetron srimulat covid ""SOON"" dilayar televisi anda....preeeet cemana mau ""Held Imunity"" sedangkan virus buatan china ini terus dapat beradaptasi dng vaksinnya dan bisa berkembang lebih ganas. Kami orang teknik dan kedokteran nggak bisa ditipu hei pak....dasar babinya syaitan kalian pada. Dan sudah ketahuan Televisi terlibat atas permintaan si badut Luht.",0
Di perpanjang terus aja pk biar anak anak kita cerdas megang HP,1
Yg nyari video pengumuman cuman buat dislike ada?,0
"Woy coba sih kerja samanya tolong jangan ngikutin ppkm biar dia kecapean ngurus rakyatnya, biar ngga ada kaya gini lagi",1
Kematian itu hanya Alloh SWT yg tauu bukan manusia..,0
"Virus apa yg bisa hilang? Tifus,dbd,hiv,flu masih aja ada di indonesia klo nunggu corona hilang baru ppkm berhenti sama aja nabur garam di lautan.",0
LAH KOPETTTTTTT TAILASOOOOOOOO..... KERJA HARUS VAKSIN KALO GA VAKSIN GA KERJA INI APA*N,1
astaghfirullah ya Allah 😭😭 usaha dari awal bulan udah gak bnr 😭,1
"Preeet...tega sekali pemerintah matikan Rakyat ..?
pecat menteri yang gagal..! 
Pendidikan mati, usaha Rakyat mati..Tega sekali 😭",1
"Ya Allah ya rabb kasihan rakyat Indonesia 
Tolong tunjukan kuasamu hanya kpada yg dzolim amin ya Allah y rabbal alamin....",0
"Lucu banget y peraturanmu bro...
Sungguh pemimpin yng lucu 😂😂😂",1
MASYARAKAT 2019 : NO 1 AJA LEBIH MERAKYAT DAN SEDERHANA,1
"apakah rakyatmu ini berbahaya? Anda menganggap kami apa? your alle or your enemy or your CECUNGUK? 
come on stop this DRAMA",1
Sehat sllu pemimpin indonesia terbaik ku lanjut 3 priode 😍😍😘😘😘😘,1
"Terus kita makan pake apa pa ? Kalo gak punya uang,
Apa lagi banyak tagihan2 listrik cicilan dari bank tetap harus di bayar . Jangan ppkm Mulu pa kasian rakyat kecil",1
"Nanti saya merayakan hari kemerdekaan 17 agstus malu gk ya ?

Malu ama pahlawan dulu !!",1
Kurus badan ini ngikuti aturan pemerintah  😢😢😭😭,1
"Psbb, Ppkm, besok ada ipa ips matematika, sbk dll heheeeeeeeeeeeee",1
Pek wae lah pusing musingkeun # covid musingkeun#,1
Kita butuh uang bukan PPKM yang Pernah Perhatian Kemudian Menghilang seperti pemerintah,1
"Gua mau AFK aja dah,tapi pliss jangan report gua ya",1
"Sakkarepmu pak.
Kakean protes yo di gelangi monel 😀",1
sat gua ampe cek wa web gua lgi lahh 2:08,1
"Siap siap ajh banyak ..maling ini mah..gara"" gak bisa kerja gk bisa dagang  sedangkan kluarga butuh makaan..",1
"Sepertinya Indonesia akan jadi lautan pertumpahan darah antara warga dan petugas ppkm
.   Semoga dan semoga",1
maunya apaan sih . sekalian level 50 lawan boss . plinplan udah berakhir sekarang . liat aja nanti juga di perpanjang lagi ampe 17 agustus . soalnya 17 aguatus hari penting . tapi kayaknya sih libur ga kerumunan . apa lombanya Wfh wkwkw,1
gi mna ni  pak mw nikh gk jdi2  ppkm di perpanjang trus,1
Tolong pak tagihan bank sementara dihentikan dulu karna pengeluaran ekonomi kita sangat sedikit,1
Sengaja...biar press anggaran...lockdown iya... di subsidi ngga..parah,1
Pak saya kira tidak ada dampak bikin aturan apapun .. sebelum oknum pembisnis kenyang..,1
Semoga tukang bubur membatu⁶⁵ membagikan uang nya kepada korban ppkm....😄,1
"Perpanjang 2 tahun sekalian pak, biar virusnya habis orang nya juga habis",1
"Data sensusnya yang bner dong jgn itu lagi itu lagi yang dapat,coba tlong di cek yang bner datanya",1
Mereka yg bikin undang undang mereka juga yg melanggar lucunya negara tercinta ini,0
"MONGGO KERSO MAWON, KULO SAMPUN MBOTEN NGURUSSSS",1
gmn pak ko perpanjang lagi .. saya punya angsuran motor / kontrakan / anak istri butuh makan.. pusing pak..,1
Semoga yang komen sehat selalau rejeki lancar,1
Nanti dah tgl 2agustus mau di perpanjang lagi engga ya ppkm.,1
"Mbok di longgarin to pak, kasian  rakyat kecill..  Bantuan ngga seberapa lagian ngga pernah sampe ke kita..   .",1
Pemerintah gk mikir rakyat nya ta kok bisa di perpanjang lagi ppkm nya .. apa mau membunuh rakyat nya  semua pemerintah,1
"Pola pikir begini ko bisa mimpi negara ya ???namanya orang sakit pasti ada terus ,ga mungkin penduduk indonesia semuanya sehat terus ,,,",1
"PERPANJANG TERUS SAMPAI MASYARAKAT KECIL BENAR BENAR MATI KRN KEMISKINAN DAN KELAPARAN  SERTA PENGANGGURAN MERAJALELA 
TERIMA ATAS KARYA BESARMU PENGUASA",1
Ga jelas ...kena tifus pak mkn mie instan trs,1
Angka kematian di tekan??? Kalau masalah itu harus melobi malaikat pak,1
GPP PAK DI PERPANJANG TP DI LIBURKAN UGA TAGIHAN2 KAMI TERUTAMA TAGIHAN BANK MEKAR ..TRIMKSIHHHHHH,1
semakin banyak orang mati bukan karena covid tpi mati karena lapar.,1
Sampai kpn pak??? Kok ngene ngurus negara..level 1 level 2...dst..apa ga ada solusi lain..serahkan SM ahlinya pak..biar BPK ga terll cape..,1
"Mf sblmnya mohon udah tentang covid kami rakyat kecil udah menderita pk
Dari awal sampai skrg saya juga gk ada bantuan apapun dari awal sampai skrg..
Mohon stop kami udah menderita",1
Bagaimana dgn alat transpotasi ...apakah penumpangnya Harus  masih menunjukkan surat  dari kantor atau surat vaksin dll,1
Kumaha bapa weh lah nu penting rakyat sarehat,1
sekarang orang sakit pasti di covid kan. aneh nya mau karena dapat 30 jt dari rumah sakit. rumah sakit dapat 60 jt dri pemerintah,1
Sak karep e samean wes pak de 😭,1
Mano kondak ati waangla tapi waangpulo non momocik tampuok duyagonyo...kluntiong sadarla waang,0
"Janji nya cuma sampe tgl 26 , janji mulu janji .. pak saya yg kerja harian susah pak garagara ppkm kaya gini .. bantuan juga nihil ga tepat .. udahlah gausah ppkm ppkm begini ga ngaruh juga pak",1
Orang indo kebanyakan gk mau nurut aturan pemerintah ngeyel  semua klo di hk ppkm Lama rakyatnya nurut2 mau gimana lagi,1
Nyamanai menyuruh ppkm anda begajih kami kelaparan.dasar tidak bertanggung jawab....rakyat kelaparan ....,1
"ppkm putus sambung.. putus sambung..  teruss ..
dah habis sambung lagi ../",1
Please...  team ppkm e di evaluasi..... wong ya gak efektif..... tuwas nyusahne wong cilik,1
penerbangan gmn mau pada bangkrut.....klu orang kg boleh kemn2,1
Terserah bapak aja deh...mau level 1000...selama nya jg gak apa.....salam pake masker selamanya....INDONESIA.....,1
"BLT punya saya dicabut
Kerjaan gk ada
Mw nyolong takut dipenjara",0
"Pak udh mau mati kita sekuarga ini pak,,ampun pak siksaan ini kapan berakir,,dr segi aspek yang banyak disebutin tadi aspek nyawa kami lebih penting pak tolong kami",1
"Yg terdampak ppkm boleh bertanya?
Apakah pihak yg kritik/tdk setuju ppkm memberikan sumbangan donasi?
Soalnya bnyak pihak yg berdiskusi tdk suka ppkm tp tidak ada sumbangsihnya, pura2 kasian x yah..",0
Yg gk covid jg klu waktunya mati ya mati bro.. klu udh waktunya d ambil sma yg kuasa..jamin masarakt miskin,0
03:25 pernyataan yg menyiratkan corona masih lama lenyap dr dunia ini ngab.,0
Bantuan yang mna Pak keluarga saya ga pernah terbagi dampak Ppkm sya cari uang hari ini  untuk mkan hari ini juga 😭😭😭,1
"Ya awloh tunjukanlah keadilanmuh 
Pada kami ya awlloh kami yang tersakiti tolong kita yawlloh 
Smoga orang baik di bales kebaikannyah ",1
"Perpanjang aja truus biar tambah mati rakyatnya,,,",1
"Bantuan bantuan trus buktinya mna, kluwarga saya gak pernah dapat bantuan yg ada hanya dapat tunggu kelaparan sampai tunggu meninggal karna kehilangan mata pencaharian",0
"Tahun ini tahun di mana masyarakat sulit mencari nafkah untuk keluarganya,kerja pun tidak diperbolehkan? masyarakat tidak mau mati karena kelaparan, dimana hati nurani kalian para pejabat, apa ini yg dinamakan dijajah oleh bangsanya sendiri.",0
Ya allah bnr bnr yah.. Saya ga kerja kerja istri anak saya mau makan apa pa bantuan kaga ada liat rakyat kecill y allah  liat rakyat mu menangis pa karna kelaparan anak istri kmi butuh makan,1
Sak karepmu pakk!! Penting kwe seneng,1
