komentar,label
Intinya ikutin kata hati aja jgn ngikutin yg lain2.,1
"Aneh aja orang sehat"" di suntik obat yg namanya vaksin, ktanya bisa bikin kebal corona...tapi ada bukti medis nya ga.. Sbnernya vaksin ini buat pngobatan apa pncghan...saya kurng paham",0
"Habis divaksin Covid, gimana tu..? ?? yang penting bisnis cukong lancar..",1
Itu yg di wawancarai cengar cengir bae,1
Efek samping rahasia: pas jokowi triak semua jadi titan,0
"Kenapa gk nyoba cara MUDAH,MURAH dan AMPUH seperti Uap air sabun atau uap minyak kayu putih.kenapa harus vaksin yg RUMIT,SUSAH dan MAHAL.😤",1
"Dawis jambu mede 014,011,04..kelapa dua wetan,ciracas jak tim ..hadir",1
Saya gak mau vaksin tpi ke adaan mengharuskan vaksin karna setiap bulan saya naik pesawat pulang dari kalimantan ke dumai untuk jumpa anak istri,0
"Kalo punya riwayat penyakit berat seperti Jantung, Paru, Ginjal........... lebih baik jangan di Vaksin.............lebih baik hidup apa adanya...............",0
"Gue mengalami pembengkakakan dibagian lengan 1 hari setelah disuntik sinovac, tapi udah kempes cuma rasa sakitnya saat lengan ketarik masih berasa sampe skrang..",1
"AQ ngantuk sama laper 
Lain nya ngk ada😀",1
"Gak kaget sih klo ada efek samping, vaksin (vaksin apapun) buat bayi aja pasti abis tu bayi demam, jd gak usah heran klo ada efek samping
Efek pegal ya wajar sih, masih inget pas SD di vaksin abistu pasti tangan pegal, ponakan aku yg SD abis di vaksin (sebelum pandemi) pasti gak mau lengannya di pegang karna masih sakit katanya ",0
"Saya ga mau di paksin, karna percuma mudik ga boleh sekolah juga belum dibuka...enak aja",1
"Assalamuallaikum wr wb,, hallo kak,, mau tanya., kalai efek vaksinnya demam, boleh minum obat gak? Karena suami saya udh vaksin kemarin senin, terus dr tadi pagi demam,, makasii",0
Ih jarum suntik ya gede bnget 😑,1
"Arab ajah ga pake vaksin asal cina tuhhhh, dan syarat masuk Arab hrs vaksin yg sudah sertifikasi sesuai aturan Arab, nah lo",0
ya elu pada pake sinovac. biasa aja..coba lu pake astrazeneca...meriang menggigil kepala pusing mulut pait hampir 1 outlet keluhan nya sama sendi pada nyeri.,1
Kulit putih cowoku dan aku jadi gatel pink putih,1
namanya vaksin jelas ada efek sampingnya lah. dulu vaksin tetanus dan flu malah efeknya lebih parah dr vaksin covid. nyeri sampai bengkak ditangan. pusing dan badan lemes. kalo gak ngerti cara kerja vaksin belajar dulu lah miris bgt liat comment2 disini,0
klo di sarung tangan mengenai seseorang yang terkena covid nah yang kedua itu terkena ga dok,1
"Siapa disini yg sudah vaksin sinovac like,gk ngemis mau tau aja yh udh di vaksin",0
"Mamah saya seminggu setelah vaksin terkena serangan stroke/gejala stroke, alhamdulilah skrg bisa jalan sendiri walaupun masih harus terapi ke rumah sakit dan masih berobat jalan setelah dirawat. Banyak di sekitar saya yg bilang itu gara2 vaksin. Kalau benar karena vaksin ataupun bukan karena vaksin, ya sedih banget ngeliat kondisi mamah, yang biasanya masih jagjag, sehat tapi skrg ke mana2 harus dituntun",0
Orang di vaksin biar sehat jauh dari penyakit Korona.. lah ini ???,0
"Kok aku gak ngerasa apa apa ya ...
Cuma di bagian yg di suntik aja ngilu",1
"Temenku udah di vaksin malah sakit terus dia mau ngomong pengen di periksa gitu kata ku jangan, karna jaman covid gini yg pilek atau batuk aja di covidin😕",1
Kl setahu saya Kena virus ya pake anti virus. Bukan gitu ya?.,1
Secara tidak langsung  memaksa  untuk Faksin. Karna ini itu harus ada Sertifikat Faksin.  INTINYA MEMAKSA Mempersulit,1
"kk,apa benar epek samping nya..cuma gitu,ko di kampung halaman saya ada yg sampai lumpuh..tolong jelasin ya",1
Pinggang saya panas njir kaya kebakar gak bs tidur dh 3 hari,1
"Efek samping dari Vaksin = Meninggal.
Siapa yang mau di Vaksin...?",0
Saya demam dikit + pegel itu ajaa...minum Paracetamol Udah kelar,0
Bapak saya sebelum di vaksin masih kuat/sehat tiap hari ke sawah &cari  rumput..tp sesudah di vaksin mlh sakit..sawah&sapi yg tadinya keurus jadi ga keurus ..trpksa aku yg ngalah ga masuk kerja 1minggu,1
Gmn !!!! Yg sudah vaksin apa bnr2 kebal dari virus corona !!!! Coba jelaskan …,1
Jgn takut mati tp takutlah ketika kita wafat tidak membawa bekal apa apa di dunia akhirat kelak 👍,1
"Alhamdulillah..  Keluarga sy Gak pernah imunisasi, apalagi vaksin..  Sehat wal afiat.  Yg penting ibadah jalan..  Puasa jalan",1
ga mau di vaksin dong😂korona aja gua ga percaya apalagi vaksin halah siapa anda maksa gua vaksin gua makan gak minta ke elu geblek,0
Aman gak nih doakan besok vaksin semoga efeknya tidak.terlalu parah,0
Yg modyar krn vaksin koq gak diberitakan?,1
"gak mw divaksin,bukan karena takut sama vaksinya. tapi karna takut jarum suntik :'( huft",1
Ga mau di vaksin. Karena takut sama suntik. Titik,0
"Aku udah vaksin gejala muncul abis divaksin pusing dibuat tidur ilang,kl abis vaksin jeda 6 hari suntik KB boleh gak ya?",0
Ternyata industri farmasi lebih kejam dari industri rokok...mereka buat virus dan vaksin harusnya di vaksin ada cukai dan gambar virus membunuhmu,0
"Gw baru vaksin demam panas njir udh 2 hari,sampe kapan njir demam panas",0
"Kl saya sakit seperti gejala covit 19, muntah2, panas dingin, batuk pilek, mencret, lemas dan batuk2 sp 28hr kemarin vaksin ke-2 sp direvit untung hasilnya No reaktip akhir nya jadi divaksin ke-2 skrg blom ada tanda-tanda sih dan langsung dikasi obat biar batuknya sembuh skrg batuknya udah berkurang uk itu jgn kwatir/takut sebab smua itu seijin Tuhan kl memang udh ajal smua takdir itu Tuhan yg punya kuasa Amin......🙏❤️👍🙏",1
1:40 berarti vaksin baru di uji coba di manusia! Kesimpulannya manusia jadi kelinci percobaan,0
"anak ku semalam 8-7-2021 di vaksi dia baik baik aja gak ada merasa efek apa apa, cuma merasa bekas suntikan aja itu ya dah pasti lah.....",1
"suntikk darii sd juga gua gitu efek samping pusing,ngantuk,reaksii ny juga cuman sehari",0
"Vaksin pertama gak masalah pas vaksin kedua...ada yg tenghorokan kering banget, mual, demam, diare, badan rsanya rontok dan lemah atau lemas...persis gejala Covid cuma gak separah yg tertular kali ya..tapi cuma 2 dan 3 hari..karena diatasi dgn obat demam, vitamin2, dll",1
"Klau pegal gak apa2..
Yg ditakuti, ""Blood Clotting"" sprt berlaku
Di Europa n kematian di Korea Selatan???😥",1
Mau nanya dong saya bru selesai positif di suruh di vaksin itu efeknya gmna,0
"Manusia baru lahir juga di vaksin di imunisasi .

Manusia kena paku kena besi kena seng koyak bagian tubuh 
Di vaksin ATS  ",0
"di kampung halaman saya,ada yg sakit sampe lumpuh...itu gimana tuhh?",1
Setelah vaksin kelerkah Korona nya pa,0
"Sy habis divaksin hari sabtu siang usia 57th,  sabtu mlm maiu tidur badan gregesi demam linu2 susah tidur minggu siang mulai pusing mugrain sampai muntah2  , tak nafsu mkn terapi tetap makan  mata rasanya ngantuk  badan lemas hingga sampai hari rabu mlm ini  lungkrah.., sampai kapan badan kembali seperti awal..?  Ini vaksinku yg pertama... , ya Allah mohon kembalikan kesehatanku seperti semula krn sy gk bisa kerja /cari nafkah buat tulang punggung keluarga.. Sehatkan kembali ya Allah Aamiin...,  apalagi bansosku sdh ditutup",1
"Stelah di vaksin  badan 1 hari kmudian badan panas digin .pusing. Pegel"" .   Spe 3 hari.",0
"Tulang sakit kekebalan tubuh jd mnurun.. 
Temen malah bnyak yg flu reaktif. 
Sebelum vaksin gk kena covid sehabis vaksin sekarang reaktif",0
Makanya ... namanya juga buatan manusia pasti ga sesempurna sistem imunitas tubuh ciptaan Allah...,1
Kalau tidak vaksin katanya tidak bisa mengurus administrasi. Benar atau tidak ya,0
"Sedikit cerita,bpk saya usia 58 th,beliau ada riwayat darah tinggi,di tensi blng ny aman,jm 10 pagi di vaksin dan jm 1 mlm ny meninggal,sempet sesak nafas sebentar,rasa nya saya pengen teriak sekenceng2 nya😭😭😭",0
Jangan2 cairan vaksinnya sudah ga bagus...kok reaksinya beda beda...,1
"Saya sehabis vaksin malah positif covid itu gmn pak??? Awalny demam selama 3 hari, hr ke 4 positif covid",0
"Apakah benar efek samping vaksin bisa memperpanjang alat kelamin pria, saya takut kalau cd saya tidak muat",0
"Kemaren baru di vaksin, skrg meriang demam pusing parah,
Gak bisa nyari duit 😒",0
"Saya baru vaksin pertama h+1 mulai demam, apakah aman vaksin k.2 ??",0
"Vaksin yg mau saja KL nggak mau ya jangan di paksakan ,",1
smg sllusht smua trmks doktersmua bgs tdk adaapaaps,1
Saya baru aja vaksin dan gak ngerasain efek apa2 normal sama seperti biasa 😂,0
Saya vaksin pake sinopahm.. Setelah vaksin rasa kantuk ada.. Saat itulah kapal api mulai memainkan perannya untuk penghilang ngantuk... Wkwkwkw...,0
Itu lengan Pegal gara-gara Jarum suntik yg Masuk kena Otot Tubuh jd Rasa Pegal-pegal nya ada. Di pantat juga gtu klau hbis di Suntik 🤦‍♂️ hedehhhh keterangan nya,1
Apakah vaksin evektif bila habis di vaksin langsung minum Paracetamol,0
"Bisa aja kan tanpa sadar kita terinfeksi virus apa pun nama virusnya terus ada gejalanya diobati dan sembuh, berarti secara otomatis kita sudah tervaksin ..",1
"Ibu saya vaksin kedua kemarin, 1 hari setelah nya demam, mual. Jadi gak tega liatnya cuma ya kan ini reaksinya",0
"Kalau bukan untuk sklh offline mungkin skrng aku tak mengalami pegel, meriang,panas🥵",1
Bapak ku setelah di vaksin sakit pinggang udah 3 bulan  tolong beri pencerahannya,0
efek samping ku lapar terus beeeehhh 🤦 🤦🍛🍛🍛🍛,0
Bagaimana dengan mereka yg setelah di vaksin ada yg mengalami efek samping parah bahkan ada yg punya penyakit bawaan di paksa vaksin krna kerjaannya. Dan apakah kalo hal trsebut ada pihak yg mau bertanggung jawab? Banyak yg begitu tp tdk terekspose. Kalo sudah  begini siapa yg dirugikan?,1
Udah d vaksin kepala pucing terus juga badan pegal semua.Keringat keluar terus.,0
"Giliran masyarakat ad kluhan efek samping.
Kemarin presiden n lainnya kok g ad yg bhas efek samping😁",1
"Sudah berapa Bulan Program Vaksinasi berjalan di Indonesia, Tapi Kasus sampai Bulan Juni ini malah tambah Banyak bukan tambah sedikit😆
Benarkah  ?",1
"Knpa yg d vaksin harus org yg sehat,,,,
Knpa bkan org yg kna' virus saja dlu yg d utamakan,,,,,🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",1
"Apakah yg sudah di vaksin akan mudah terkana virus?????
Dan apakah yg sudah di vaksin akan menimbulkan negatif di lingkungan sekitar.....
Mohon di jawab....
Aq sudah vaksin.... ada tetangga yg melarang aq keluar rumah.... trimakasih🙏",1
"Jangan mau di vaksin, kalo mau di vaksin kalo kenapa"" mau tanggung jawab  ga,  kalo di vaksin, cina lebih  maju, biar indo di vaksin menggol",0
Manusia sejatinya butuh makan untuk hidup bukan vaksin...,0
"Sy dah vaksin gk pp

Yg penting sblum vaksin mkn kenyang  .minum susu....gk ada reaksi apa"". Biasa aja bks nya cekit""  sesudahnya gk ada apa"".",0
"Untuk efek samping jangka waktu 3 tahunnya ada gak? Soalnya penelitian vaksin yg sya tau itu di teliti selama 3 thn dlu, Tp ini penelitian belum setahun sdh ada vaksinnya.😁 *saya cuma bertanya dengan alasan, jangan di buly.",1
Itu saya Pagi nya d Vaksin Sore demam juga Malam Menggigil emang tidur Nyentak tapi Kepala pucing terus keringat keluar terus.Napas juga dikit sesak.,0
Vaksin Covid-19 ada efek samping nya?! Jangan jangan jadi Titan! Woeee panggil Eren!!😱,0
"Mau D vaksin Atau engga , Kalo Negara dh bilang wajib Vaksin..apa daya kita sebagai msyarakat ...., Mau g mau ikuttin prosedure yg ada , Nikmat mana lagi yang kau dustakan",0
Saya stlah vaksin kedua mengalami pusing mual tubuh ga karuan.allhamduliilah atas izin Allah SWT sy bisa sehat seperti sedia kala,0
"Habis vaksin udah gak pakai masker lagi, mantab,..",0
Aku takut disuntik adakah vasin yang tablet atau paling ndak sirup 😐,1
Serasa jadi domba yg digiring ke penjagalan gw..,1
gua abis vaksin langsung sakit oyy.. yg pertama pusing yg ke dua demam yg ketiga menggigil yg yg keempat  indra penciuman gua ilang yg ke yg ke lima gua kehilangan indra perasa.,1
"VAKSIN TIDAK ADA NGARUH, BUKTINYA COVID SEMAKIN BANYAK...",0
"Sehabis vaksin,sudah 3 hari,kaki saya pincang kiri & kanan,belum ada perubahan sembuh,malah makin parah",0
"Itu yg diwawancarai sesudah 1jam -2jam ,memang belom ada reaksinya, gw siang divaksin malamnya langsung menggigil ,panas,dan pusing 😂",1
Ya allah berilah ke salamatan untuk ummatmu yang harus melakukan vaksin 😭😭🤲,0
"Mau tanya kalo vaksin buat kaum jelata kaya saya kapan di kasih nya....mohon infonya,karena kebanyakan artis ,orang kaya dan ASN dan para pegawai saja yg saya dengar kita juga mau kaum jelata🙏",1
Apaan!  Temen2 gua pd Ngedrop seminggu.,1
"Habis vaksin kan di wajibkan istirahat, itukan semacam baby di Imunisasi. Ada yg demam adayg ngantuk jadi ng usa bingung.",1
Illfeel saya liat beliau ngomong cengengesan gitu,1
"Ini udh seminggu dari suntik vaksin pertama kok tetep aja msh demam, pusing, pegal pegal, lemas, mual. Ada yang sama? Jenis vaksin sinovac.",0
"Tadi siang habis vaksin, efeknya ngantuk, pegel sama lapar dan pengen makan yang pedes pedes.. akhirnya makan bakso super pedes alhamdulillah mendingan..",0
"Saya baru hari ini divaksin sinovac, efeknya utk saat ini badan lemesss bgt, trus laper. Insya Allah besok udah mulai fit lagi. Saya doain jga buat semua nya sehat2 ya",1
Itulah cara Allah menunjukan rangkaian kebohongan demi kebohongan dengan memunculkan koin bisa menempel di bekas suntikan vaksin,0
"Sungguh, setelah di vaksin  malah sakit kepala dan bahu rasanya pegal. Tidur tidak nyaman, tersiksa saya.",0
Gua kemarin di vaksin... realsi tubuh biasa aja,0
Kalo divaksi. Ada perjanjian diatas meterai tidak? Masalahnya kalo ada efek samping negatif. Nanti cuma bilang minta maaf. Kiamat dah. Hmm mending gak dulu. Hehe,1
"saya abis vaksin sinovac sudah seminggu demam dan pusing tidak hilang2 hilang nya hanya sementara itupun setelah minum obat saja, mungkin ada yg sama tp dah sembuh tolong kasih masukan apa yg cocok di minum",1
"Aku ,efek vaksin pertama pusing lemas mual ngak semangat sudah satu minggu",0
Sama aja kita menyuntikan penyakit lah kalo gitu mah aduhh gimana si ini ?,1
"Puji Tuhan tadi sya sudah divaksin dosis 1
memang ada efek pas malem,badan rasanya lemas bgt dan demam.
tapi 1 hari sudah sembuh
ayo vaksin, jgn takut",0
Gimana kalau saya yg punya riwayat sindrom cemas & aritmia ? Apa nanti kalau dinyatakan sedang normal lalu divaksin? 😮,1
Dokternya udah paksin blm ya? Kok ngegampangin bener,1
"Di vaksin itu biar sehat. Ini malah sakit kan ngaco. Habis di vaksin sehari semalam mlah menggigil badan sakit, nafsu makan hilang, kerjaan terbengkalai. Dahlah jgn paksin paksinan.",0
Ak demam dah seminggu ini pasca vaksin.. fu*k,0
Kok vaksin orang miskin beda ... Mending beli deh dan ber asuransi....dijamin tidak membunuh...jadi rs bener bener cek apakah orang ini sehat dan bisa menerima vaksin gak,0
Dikampung ku usai divaksin org ny muntah dn ppening 1 miggu,1
"Tetangga saya vaksin,, 
Ngk lama dia panas dingin,sampai dia kejang² terus meninggal dia,,,",0
"Seperti pelayanan vaksin masih terlalu Lamban,  buat masyarakat biasa kelihatan belum sampai.  Setingkat bekasi saja masyarakat biasa belum mendapatkan vaksin. Gimana mau pulih perekonomian, 🙄terlalu berbeda media dan dilapangan, atau orang yg divaksin dipilih.",0
"Selasa kan kemarin ada grab gratis vaksin, sekarang Indra penciuman gue hilang ini, kok abis vaksin bisa kena bingung gue..",0
Ogah dah gua divaksin wwkwkwkwk mau dibayar seberapapun ogah karena nantinya berdampak buruk bagi kesehatan ga tau dah kandungannya apa saja didalam vaksin itu yang terpenting jaga kesehatan tubuh mandi makan yang bergizi dan sertakan olahraga,0
Maap klo yg sampe meninggal itu bagimana?,1
"ya allah orang tua teman saya, hbis vaksin dia demam dan langsung tidak sadarkan diri. Dan hari ini di nyatakan meninggal",0
"Siang baru di vaksin, rasanya nyut nyutan, ngantuk, lapar dan haus banget",0
"Saya umur 69th 4bln saat vaksin 27 Maret 21.
Alhamdulillaah jadi tidak ngantukan, enak makan, enak tidur. pokoknya lebih fit dibanding sebelum vaksin.
Saya hanya osteoartritis lutut kiri. Terima kasih kepada semua yg terkait dengan ""perang melawan Covid""",0
"efek samping setelah 12 jam badan mengigil kaya mriang ...   terasa senut"" di predaran darah",1
"Aku 2 jqm bhabis vaksin efeknya mual, masuk.angin, vertigo, malamnya agak menggigil",0
Habis vaksin saya lemah badan ngilu ngilu,0
Saya udah 4 hari meriang badan pegal2 kepala sakit setelah divaksin. Mohon bantuannya untuk obatnya??,1
"Vaksin bukan solusi woy 
Kalaupun divaksin harusnya para koruptor woy 🤦‍♂️",0
Orang tua zaman dulu ga pernah divaksin tapi rata* pada sehat dan berumur panjang,1
Adr grup besok vaksin masalah doakan tmn tmn ku,0
Tadi pagi smpe siang gk Maslah eh ini udah mulai sore bdan merianh Sampe menggigil,0
Untuk apa divaksin kalau masih harus tetap pakai masker. Kirain abis divaksin bebas pkai masker. Ternyata sama aja. Wowkwkwkwowk,1
Saya habis di vaksin tangan malah bengkak sm pusing,0
Gw pas vaksin dapet 10 menit langsung pingsan,0
komnas kejadian pasca ikutan imunisasi...ada ya?,1
Saya lgi demam panas dingin ngakk bisa tdor tdi siang saya d vaksin paksa,0
"vaksin pertama gak ada efek
vaksin kedua baru deh ada efeknya🙏",0
"Yg gw rasakan stelah bberapa hari setelah vaksin Lidah mati rasa dn indra penciumanku gk brfungsi,",1
Saya belum mandi 3 bulan dan setiap hari saya merokok dan terkadang keluar rumah mengapa saya tidak terkena covid 19 menurut saya covid itu mungkin ada tapi semua data yang kita lihat adalah bohong karena ada dokter yang saya kenal dia bilang ketika dia tes covid dia tetap menggunakan sarung tangan yang sama serta tampa menggunakan masker dan dia berkata dia baik2 saja sampai saat ini dan bukankah orang yang tidak kena covid 19 merupakan contoh orang yang kekebalan tubuhnya dapat menangani virus tersebut ?,1
"Jangan mau di vaksin 
Vaksin itu haram banyak orang meninggal karena vaksin jangn mau di vaksin lagi👍",0
"Aku dah vaksin. Gak sakit kok pas di suntik. Jarum nya kecil. Gak kaya suntik KB yang sakit banget. Ibu2 pasti tau rasa nya. Efek nya laper guys. Pulang vaksin aku kelabakan nyari makan. Ya Allah, aku kaya gak makan setahun. Abis itu ngantuk, langsung bobo. Efek kenyang juga kali yah. Saran buat kalian yang belum vaksin, siapkan makanan terutama cemilan, habis pulang vaksin. Beneran laper banget.",0
Please deh gue takut jd knp napa,1
Seorang dokter berkata vaksin covid19 yg ada sekarang itulah yg terbaik saat ini.,1
"MAKA DARI ITU YG ALERGI ITU GA MAKAN APA APA YG MENJADI PENYEBAB ALERGI, KALO EFEK VAKSIN DISAMAIN SAMA ALERGI BERARTI WAJAR KALO ADA YG NOLAK DENGAN ALASAN ALERGI OBAT, INI KOMNAS NYA OON BANGET DAH EFEK SAMPING DISAMAIN SAMA ALERGI YA MAKIN ORANG TAKUT LAH",1
"Ini vaksin aman gak sih, gue takut 😂",0
"Maksa banget vaksinasi padahal blm lulus uji klinis, blm ada kajian ilmiah. Mau memusnahkan rakyat?",1
Yg udh trdaftar vaksin jangan daftar lg d tempat lain dong kasian yg blm kebagian penuh terus ini pd bln kebagian.sodara* temen w Sudah di vaksin tpi g kenapa* cm efek habis d suntik pegel doang biasa kl udh d suntik emang pegel bagian yg d suntik,1
Kampung ku. Vaksinasi. Harus. Tpi ku nolak. Takut dlm isi vaksin tersebut. Dn ibuk ku dkit njir. Gr gr di vaksinasi.,0
"Efeknya bukan cmn itu aja,,, yg awalnya baik2nya,, habis Vaksin malah memperkeruh keadaan,,, 
Kalau kalian data orng meninggal,,, sebelum adanya Corona juga banyak kalau kalian data stiap ada orng meninggal,,,",1
"Saya baru kemarin divaksin & pas disuntik tu gak sakit ,, sakit tangannya muncul malam harinya & sakit kepala , panas , mual ,, 😒😒 dan skrg tangan sakit bangtt",1
"baru vaccine emang tidak ada gejala tapi malamnya demam, semua yg di vaccine gejalanya sama muncul demam di malam hari...",1
Sya vaksin kmren astrazaneca skrg msh krasa mriang njirrrr badan pda linu trs ama puyeng pala .... Brp lama ya normal lagi nya,0
Setelah vaksin boleh minum air kelapa ngga... Aku sebenarnya ga mau vaksin..sebel,0
Kenapa ga bikin versi diminum aja ya biar cepet ter Vaksinasi,1
Kalo divaksin habis itu minum arak Gimana...???,1
"Sebelum di vaksin..semalaman nangis terus..
Takut......
Akhirnya asam lambung naik deh..
Tapi puji Tuhan masih boleh vaksin.",0
"Vaksin aman ga sih ? Banyak orang yang takut takutin kalo vaksin tuh bisa bikin meninggal lah apalah, jadi bingung mau di vaksin apa engga :( kalo di vaksin takut kenapa kenapa, kalo ga di vaksin juga sama aja takut kenapa kenapa, takut kena Corona.",0
ORANG YANG MAU DI FAVSIN SUDAH KENAH TIPU.,1
CNN berita nya 4 bulan yg lalu...judul nya:apa efek setelah di vaksin....kbmyakan yg coment mengeluh sakit...jadi gak salah yah ...klo vaksin yg membuat lonjakan kasus covids&kematian yg mlonjak karna covids...bukti nya semakin bmyak yg di vaksin....semakin banyak pula korban.....,1
"Badan panas,tidur gelisah gak nyaman,pilek jga.vaksinya pas hari selasa,gejalanya muncul dri kemarin",1
Aku mau Vaksimasi galaonya tegangya udah kaya mau ujian Nasional,1
"Maaf mau share aja
Disini ada yang ngalamain selangkangan ditekan sakit setelah vaksin sinovac
Saya kemaren di vaksin sinovac sekitar pukul 2 
Tadi pagi pukul 6 saya merasakan sakit si area maaf (p***s)bukan (p****s) nya tapi diatasnya area rambut kemaluan kalo ditekan agak linu sakit gitu,sama selangkangn juga sakit kalo di tekan",0
"Abis vaksin  , skrg kepala sakit banget , mual , pegel pegel badan , lemes , ngantuk",0
"Mohon maaf kalo lgi diwawancarai untuk hal srius bgini tlong jangan ktwa tlong sampaikan dengan jelas lantaran dengan fakta2 soalnya ini antara kepercayaan seseorang karena banyak dluar sana yg membutuhkan hidup sehat,jadi jika memang vaksin ini adalah jalan yg trbaik makan kami akan menjalankannya karena kami warga indonesia akan menjalankan yg terbaik buat negara dan aturan pemnas tolong berikan yg terbaik dlm tindakan apapun🙏🙏",1
Mau tanya donk sya kn lgi pilek badn pun kurng enak.terus kata bos sya hari senin suruh divaksin apakah boleh sya harus divaksin dlm kondisi seperti itu,1
Hari pertama belum ada reaksi tapi pas H-3 setelah vaksin eh baru deh terasa badan lemas + demam lagi😐,0
Vaksin utk imun tubuh. Kalau sdh imun ngapain msh pake masker? Gk yakin donk?? 😀😂😭,0
"saya setelah vaksin badan agak panas, ngantuk dan sedikit cenut2 di kepala",0
"Sebelum divaksin sehat wal afiat, setelah divaksin langsung drop, kepala pusing badan sakit , meriang, demam. Al hasil berobat kedokter . Kesimpulannya setelah divaksin org yg tdnya sehat jdi sakit. Yg ga mau ngerasain efeknya mending ga usah vaksin. Pengalaman pribadi.",1
Banyak yg di paksin pada sakit.kalu aku gax percaya paksin.aku lebih percaya sama gusti allah,1
Assalamualaikum ...sy mau tanya kalou tangan suka kesemuatan apakah boleh di vaksin ...soal nya bsk insya Allah sy mau vaksin,0
"Lah org di paksin panas ampir 40
Efek stelah3jam, tapi saya punya hipotesis ini tuh beneran vaksinasi atw uji kelinis c, saya d paksin dalam keadaan sehat tapi efeknya mantap kacau, sedangkankan org lain yg bareng saya paksin tidak merasakan gejala apa apa? Why apa plasebo vs vaksin asli kah? Seperti uji klinis",1
Aku divaksin gak ada rasa apa2. Sama sekaliiii.....,1
Beneran kemarin saya divaksin covid ke-2 dan hari ini sangat mengantuk dari pagi sampe siang ini inginnya tidur👍,1
"Numpang tanya.. 
saya 5 harian lalu baru aj vaksin pertama pake sinovac.. 
kok sampe skrg kayak migrain terus gak ilang”, badan pd pegel, dan berasa panas sumeng demam (tp tiap cek suhu normal) ",0
"Alhamdulillah kemarin sy sudah di vaksin di hkg 
cuma cenut ² bekas jarum
satu titik saja",0
"Kenapa Tenaga Kesehatan yang melakukan vaksinasi covid masih pake APD lengkap ya.
Bukannya mereka pasti udah divaksin, dan seharusnya udah kebal sama covid.",1
"saya deman gak, cuman pusing mulu kalo dibawa berkendara, setelah berkendara kyk mau pingsan, udah 3 hari lebih, klo dibawa berkendara selalu pusing dan skrg malah masuk angin",1
"Yang berani vaksin angkat jempol 
Yang Takut vaksin coment alasannya 
Yang baca sehat selalu dan dilancarkan rejekynya...",0
"Wajar kalo pegal mah,mau suntik obat,suntik vaksin,efek awalnya pasti pegel dikit,ntar lama lama jg ilang,yg sy alami Habis vaksin sinovac ,bberapa hari bawaan nya Laper mulu,",0
Pakai vaksin cina sih ! Produck cina mana ada yang berkualitas ! Semua abal-abal !!!,0
"Berasa rontok semua badan setelah pakai itu vaksin,sumpah dah kaya setengah mati😓",1
Beda jarum ny  ma yg presiden,1
"Hamdalah sy baru divaksin. Dampaknya nafsun makan meningkat tajam, migrain dan muntah...
Ternyata aku ga sesetrong itu 😌",1
Aku barusan d vaksin rasanya d gigit semutt ihh hihi..masih terasa pegalll di tangan hihi...,0
Saya menyesal vaksin .. Mempengaruhi kinerja saya  dan ssya tidak ada semangat pergi kerja... Males,0
Vaksin maupun tidak sama saja. Buktinya saya kerja menangani pasien meninggal karena di Corona. Kami dapatkan vaksin bukan jaminan terhindar dari Corona. Teman saya walau sudah vaksin tetap juga kena Covid 19.,0
"Semua di paksa dan di wajib kan untuk vaksin 👿 klw ada yg mati atau yg cacat di bilang bukan karena vaksin tpi karena kecemasan dan penyakit lainnya , harus nya di periksa dlu kondisi orang yg mw Klian vaksin klw dari masyarakatnya pula yg nanggung pemeriksaan kesehatan dlu, duit dari mana? Untuk makan ja susah!  Klw GK di vaksin GK bisa kerja karyawan di wajib kan vaksin, ntar klw dari cacat lepas tangan, tpi karena terpaksa ngikutinya walau harus nahan efek jangka panjang ,",0
"Setelah sy vaksin  tangan sy sakit,tangan yg kiri yg divaksin apa lgklu diangkat keatas skt bngt.bgmn pengobatannya?",1
"pak/bu, mohon bgt, doakan tiap hari, untuk kesehatan, kesejahteraan, dan kemakmuran rakyat kecil... Amin. Terjadilah.  Sehat, makmur, dan sukses selalu untuk kita semua...",1
"Cuih...10 hari setelah vaksin tidak dianggap efek samping.
Saya memutuskan tidak mengikutin vaksin yg kedua. 
Sayangi nyawa anda.
Sumpah mau mati rasanya setelah vaksin pertama sinovac.",0
Kalo gw malesny kalo vaksin ny takut kena efek efek aneh gak jelas gitu takut sakit muntah pusing takut gitu yg pndapat nya sama like,1
saya perhatikan yg dapat vaksin cuma orang yg bersetatus dan yg status nya pinya penghasilan dan punya uang ya.padahal datang vaksin bantuan ke masarakat menghilang .walaw saya ga butuh vaksin tapi para rakyat telata yg lain butuh,1
"kta si bpk nya obat juga, ada evek smping jd vksin evek smping hal biasa 😂

, pak .... obat di artikan pnyembuh , dr skit ke mendingan ...
yg dhrpkn dr obat , tuh jg mnymbuhkn...",1
"Iyaa efeknya kan, itu kan pembetukan imun di awal minggu. Dan itu gak ada edukasi setelah vaksin tidak boleh berkegiatam yang seperti biasanya, karna banyak orang yang gak tau perihal itu mangkanya gampang bgt terserang virus covid 19 dan akhir melonjak. Event mereka sudah mendapatkan edukasi tp merekan tetap melakakukan kegiatan demi bisa mensupport kehidupan mereka dan keluarga mereka. Jadi jangan salahkan orang yang belum vaksin karna mereka masih belum siap secara financial & mental.",0
